days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5031.267339193073,100.0,100.0,7.0
189,1,0,188,-5038.374700035605,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.017593907166,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.20498145435,100.0,100.0,7.0
189,1,0,188,-5037.4093780263265,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5036.5893338624865,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
196,2,1,193,-5003.009892037823,100.0,100.0,7.0
189,1,0,188,-5038.677638713661,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5017.795250556834,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.425252932753,100.0,100.0,7.0
184,4,1,179,-5046.150450337133,100.0,100.0,7.0
195,1,1,193,-5014.29011203868,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5015.3997728604345,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5018.966364533125,100.0,100.0,7.0
176,5,2,169,-5007.460667388291,100.0,100.0,7.0
192,3,0,189,-5081.982247315921,100.0,100.0,7.0
185,5,1,179,-5032.508696717043,100.0,100.0,7.0
190,2,0,188,-5019.776124356089,100.0,100.0,7.0
190,2,0,188,-5017.689501719239,100.0,100.0,7.0
200,10,0,190,-5030.324615682157,100.0,100.0,7.0
195,6,0,189,-5027.066083712152,100.0,100.0,7.0
199,9,0,190,-5055.688418929912,100.0,100.0,7.0
220,26,0,194,-5061.056959280188,100.0,100.0,7.0
225,30,0,195,-5064.684527055379,100.0,100.0,7.0
249,50,0,199,-5010.661299985159,100.0,100.0,7.0
278,74,0,204,-5024.359714102032,68.0,96.0,6.04
374,151,1,222,-4646.539702289523,0.0,70.5,4.0
383,159,0,224,-5001.78837111375,60.0,99.0,5.8
258,90,0,168,-1653.5877611167527,-1.0,72.0,3.97
386,170,0,216,-4140.462655918918,-1.0,74.0,3.97
240,78,0,162,-1399.8100504400277,-1.0,75.0,3.97
284,85,1,198,-5057.371808862956,100.0,100.0,7.0
318,130,1,187,-1979.9030770062955,-1.0,79.0,3.97
284,73,1,210,-5057.844724792062,100.0,100.0,7.0
408,179,0,229,-5046.81697026023,46.0,91.0,5.38
293,86,0,207,-5002.568452067553,100.0,100.0,7.0
320,108,0,212,-5001.814492561948,92.0,100.0,6.76
353,154,2,197,-4506.812498885121,0.0,80.0,4.0
350,134,2,214,-5009.562062032317,54.0,91.5,5.62
325,130,0,195,-3126.0466295108213,-2.0,77.0,3.94
280,82,1,197,-5064.9378560230925,89.0,98.0,6.67
308,105,1,202,-5010.309244414848,100.0,100.0,7.0
389,178,0,211,-3500.6205039190595,-2.0,79.0,3.94
392,166,0,226,-5032.104937176738,53.0,92.0,5.59
367,162,1,204,-4110.721549045841,-1.0,80.0,3.97
376,153,0,223,-5016.139779681791,46.0,98.0,5.38
312,101,0,211,-5012.667594445002,66.0,92.0,5.98
444,202,1,241,-5006.598231204492,98.0,100.0,6.9399999999999995
416,192,1,223,-5006.6885492409165,75.0,99.0,6.25
494,257,1,236,-4765.413942258397,0.0,71.0,4.0
417,194,0,223,-4160.417335040068,-1.0,74.0,3.97
388,163,2,223,-5037.432009915014,100.0,100.0,7.0
387,160,0,227,-5048.610662948372,100.0,100.0,7.0
258,112,0,146,650.5650720886982,-1.0,76.0,5.913813181596884
280,74,0,206,-5018.054776461745,99.0,100.0,6.97
200,10,0,190,-5029.52517924919,100.0,100.0,7.0
194,5,0,189,-5046.380907527672,100.0,100.0,7.0
198,8,0,190,-5073.81709885709,100.0,100.0,7.0
196,7,0,189,-5009.068089847339,100.0,100.0,7.0
198,8,0,190,-5074.11634319995,100.0,100.0,7.0
194,5,0,189,-5042.009922314553,100.0,100.0,7.0
193,4,0,189,-5062.938254812487,100.0,100.0,7.0
199,9,0,190,-5054.483781286487,100.0,100.0,7.0
195,6,0,189,-5027.745773766506,100.0,100.0,7.0
195,6,0,189,-5024.775339884993,100.0,100.0,7.0
199,9,0,190,-5050.387507271062,100.0,100.0,7.0
216,23,0,193,-5041.698585395414,100.0,100.0,7.0
198,8,0,190,-5072.389000359693,100.0,100.0,7.0
199,9,0,190,-5053.723079072618,100.0,100.0,7.0
195,6,0,189,-5029.927203832595,100.0,100.0,7.0
187,6,1,180,-5077.197185467039,100.0,100.0,7.0
211,19,0,192,-5038.1632250537905,100.0,100.0,7.0
210,18,0,192,-5045.953785504035,100.0,100.0,7.0
232,36,0,196,-5051.54268497654,100.0,100.0,7.0
237,40,0,197,-5055.003426338071,100.0,100.0,7.0
239,42,0,197,-5027.99705348387,100.0,100.0,7.0
237,40,0,197,-5060.314985775956,100.0,100.0,7.0
287,81,0,206,-5021.679224731386,92.0,98.0,6.76
237,40,0,197,-5057.851383104399,100.0,100.0,7.0
206,15,0,191,-5020.347727307465,100.0,100.0,7.0
267,65,0,202,-5000.906396033628,91.0,98.0,6.73
231,35,0,196,-5072.492814915183,100.0,100.0,7.0
275,66,1,208,-5047.1736429389,84.0,96.0,6.52
259,58,0,201,-5049.964354469531,100.0,100.0,7.0
277,68,1,208,-5041.319813854406,100.0,100.0,7.0
218,32,1,185,-5011.834990949106,100.0,100.0,7.0
227,39,1,187,-5054.402389400304,100.0,100.0,7.0
239,42,0,197,-5016.618874510022,100.0,100.0,7.0
335,120,0,215,-5047.496930445016,71.0,95.0,6.13
324,122,0,202,-3933.235689231654,-2.0,73.0,3.94
340,138,0,202,-3593.9271849123156,-1.0,75.0,3.97
270,104,1,165,-1937.6518895568918,-2.0,78.0,3.94
324,111,0,213,-5075.252589367201,50.0,91.0,5.5
355,147,0,208,-3924.7304673680756,-2.0,80.0,3.94
360,144,0,216,-4712.612874370582,0.0,80.0,4.0
324,111,0,213,-5042.3616024133125,94.0,99.0,6.82
240,79,0,161,-1302.7899182177418,-2.0,71.0,3.94
322,119,0,203,-4071.6098142940173,0.0,79.0,4.0
307,97,0,210,-5050.142903331779,91.0,98.0,6.73
289,77,1,211,-5081.9424044127145,87.0,100.0,6.609999999999999
269,66,0,203,-5037.283853092798,100.0,100.0,7.0
230,34,0,196,-5070.850437227446,100.0,100.0,7.0
272,69,0,203,-5010.807927593872,93.0,99.0,6.79
351,138,0,213,-4559.132157817047,0.0,71.0,4.0
245,47,0,198,-5006.102802983935,100.0,100.0,7.0
276,72,0,204,-5032.469596206115,100.0,100.0,7.0
262,68,1,193,-5003.100648270572,100.0,100.0,7.0
407,181,1,225,-4242.813490295529,-2.0,79.0,3.94
372,150,0,222,-5048.520249369136,35.0,99.0,5.05
335,115,1,219,-5038.334978006065,99.0,100.0,6.97
249,50,0,199,-5022.9841002850435,100.0,100.0,7.0
250,51,0,199,-5012.968799457781,100.0,100.0,7.0
248,49,0,199,-5050.0422583225445,92.0,98.0,6.76
260,59,0,201,-5004.004954529356,100.0,100.0,7.0
244,46,0,198,-5016.634934936011,99.0,100.0,6.97
215,22,0,193,-5048.264769671205,100.0,100.0,7.0
211,19,0,192,-5024.670975321156,100.0,100.0,7.0
217,24,0,193,-5015.2056395809195,100.0,100.0,7.0
217,24,0,193,-5019.784894676481,100.0,100.0,7.0
259,53,1,205,-5037.336798417081,99.0,100.0,6.97
242,44,0,198,-5059.58657682617,100.0,100.0,7.0
328,109,1,218,-5070.508329557233,86.0,100.0,6.58
314,98,1,215,-5058.2275193674495,78.0,95.5,6.34
313,120,0,193,-3168.501400762388,0.0,76.0,4.0
309,98,0,211,-5071.093166337336,99.0,100.0,6.97
377,154,0,223,-5076.67197423646,15.0,91.0,4.45
362,142,0,220,-5063.964820922323,21.0,87.0,4.63
301,92,0,209,-5056.629288977559,90.0,100.0,6.7
251,52,0,199,-5000.959089315026,97.0,100.0,6.91
259,58,0,201,-5038.6054887060445,100.0,100.0,7.0
223,29,0,194,-5006.332531919277,100.0,100.0,7.0
243,45,0,198,-5052.586760537205,92.0,99.0,6.76
228,33,0,195,-5024.42022739223,98.0,100.0,6.9399999999999995
245,47,0,198,-5006.510264062234,100.0,100.0,7.0
222,28,0,194,-5023.663539344238,100.0,100.0,7.0
290,84,0,206,-5008.755086818953,44.0,89.0,5.32
320,111,1,208,-4212.569047126987,-1.0,75.0,3.97
273,92,0,181,-2724.2882305081084,0.0,73.0,4.0
273,104,1,168,-2200.43424073815,-2.0,72.0,3.94
301,114,0,187,-2789.05407095987,-1.0,74.0,3.97
257,79,0,178,-2735.357843843395,-1.0,70.0,3.97
279,89,1,189,-4283.507617682862,-2.0,71.0,3.94
303,89,1,213,-5010.869878997852,97.0,100.0,6.91
344,127,0,217,-5038.984202437397,100.0,100.0,7.0
316,105,0,211,-5011.966343894973,49.0,95.0,5.47
283,97,2,184,-3280.7180092531803,0.0,72.0,4.0
273,93,1,179,-2093.009502284237,-1.0,69.0,3.97
259,85,1,173,-1746.2548446715082,-1.0,72.0,3.97
252,90,1,161,-1905.0226982491345,-1.0,70.0,3.97
372,150,0,222,-5035.924739256858,57.0,100.0,5.71
289,94,0,195,-3888.744297936396,0.0,71.0,4.0
267,93,0,174,-2104.333671573834,-1.0,69.0,3.97
285,108,3,174,-1735.3256372753012,-1.0,74.0,3.97
303,109,1,193,-4233.984398967015,0.0,72.0,4.0
344,137,3,204,-5000.46375670605,30.0,93.0,4.9
304,97,2,205,-5018.362276153273,90.0,98.0,6.7
294,86,0,208,-5064.931145961111,100.0,100.0,7.0
216,23,0,193,-5038.758290568002,100.0,100.0,7.0
234,45,1,188,-5000.494925901834,100.0,100.0,7.0
207,29,2,176,-5070.962019108876,100.0,100.0,7.0
311,101,0,210,-5014.217744708127,32.0,86.0,4.96
273,96,0,177,-2303.665009815792,0.0,75.0,4.0
207,66,1,140,-622.1716087567949,0.0,73.0,4.0
296,112,3,181,-2304.0612123645415,0.0,65.0,4.0
277,103,0,174,-1894.348248891255,-1.0,71.0,3.97
332,114,3,215,-5061.886185731436,100.0,100.0,7.0
270,74,1,195,-5046.150804768611,50.0,89.5,5.5
253,86,4,163,-3320.3655770966957,-1.0,75.0,3.97
256,96,3,157,-3095.2653387745395,-2.0,71.0,3.94
257,91,0,166,-1464.3594294053044,0.0,78.0,4.0
271,97,3,171,-2949.47882491066,-1.0,77.5,3.97
253,87,0,166,-1552.518517723478,0.0,74.0,4.0
246,83,0,163,-1388.1153435241104,0.0,72.0,4.0
216,65,0,151,-743.2581307605639,-2.0,72.0,3.94
271,98,0,173,-1918.789634402084,0.0,69.0,4.0
287,83,2,202,-5014.396446396459,80.0,95.0,6.4
315,126,1,188,-3432.183614155607,-2.0,77.0,3.94
286,80,0,206,-5033.380553159363,96.0,100.0,6.88
270,67,0,203,-5022.655786124275,100.0,100.0,7.0
277,73,0,204,-5023.181728509932,100.0,100.0,7.0
239,42,0,197,-5006.876038560634,100.0,100.0,7.0
294,81,1,212,-5080.769495326375,100.0,100.0,7.0
295,82,1,212,-5069.278849689937,100.0,100.0,7.0
254,72,1,181,-2704.764269577935,-2.0,66.5,3.94
224,69,0,155,-1002.6315858470413,0.0,73.0,4.0
235,82,2,151,-778.5926337898279,0.0,72.0,4.0
225,84,2,139,-996.8182874962314,-1.0,72.0,3.97
252,85,2,165,-1892.7460129117926,-1.0,72.0,3.97
308,119,1,188,-3554.9481209378578,-1.0,73.5,3.97
271,84,4,183,-5001.963175745119,89.0,100.0,6.67
314,110,1,203,-5013.86396869571,84.0,98.0,6.52
210,63,0,147,-451.8337207342871,-1.0,72.0,3.97
216,72,1,143,-747.5390712240657,-1.0,74.0,3.97
192,50,1,141,-1003.7579498195001,-2.0,70.5,3.94
221,69,1,151,-232.18781944266732,-2.0,70.0,3.94
297,116,0,181,-2221.9106853607655,-1.0,75.0,3.97
330,111,1,218,-5019.396327005898,78.0,100.0,6.34
333,120,2,211,-5036.404152578929,81.0,100.0,6.43
341,139,1,201,-3025.871952977978,0.0,71.5,4.0
251,51,0,200,-5070.9972781979895,100.0,100.0,7.0
239,42,0,197,-5006.928709924724,97.0,100.0,6.91
214,28,1,185,-5057.635472751553,100.0,100.0,7.0
213,35,2,176,-5024.834994344595,100.0,100.0,7.0
330,111,1,218,-5041.37844619585,72.0,100.0,6.16
313,116,2,195,-5043.0296843119695,48.0,93.5,5.4399999999999995
219,68,0,151,-688.8482380669739,-1.0,70.0,3.97
221,70,0,151,-640.2971249728291,-2.0,73.0,3.94
372,145,1,226,-5023.064397948394,50.0,92.0,5.5
251,59,1,191,-5030.473473863881,84.0,97.0,6.52
221,22,1,198,-5038.006251659012,100.0,100.0,7.0
226,31,0,195,-5046.023743447214,100.0,100.0,7.0
230,34,0,196,-5064.567674946021,100.0,100.0,7.0
396,169,0,227,-5049.918591881707,69.0,100.0,6.07
303,89,1,213,-5013.302944828135,87.0,98.0,6.609999999999999
289,90,1,198,-5023.615296485637,78.0,97.0,6.34
325,112,0,213,-5029.508772401855,57.0,94.0,5.71
247,48,0,199,-5054.688738672282,100.0,100.0,7.0
225,30,0,195,-5075.546124974053,100.0,100.0,7.0
230,36,2,192,-5073.279471516002,100.0,100.0,7.0
264,69,1,194,-5054.488907126671,100.0,100.0,7.0
284,79,0,205,-5006.284385142213,68.0,94.0,6.04
261,60,0,201,-5014.222630348089,96.0,99.0,6.88
258,57,0,201,-5074.395066922116,100.0,100.0,7.0
241,38,1,202,-5068.879340427687,100.0,100.0,7.0
192,11,1,180,-5001.103517414694,100.0,100.0,7.0
219,29,1,189,-5370.548846740233,86.0,96.5,6.58
212,20,0,192,-5002.934643653918,100.0,100.0,7.0
196,7,0,189,-5004.14617564815,100.0,100.0,7.0
302,93,0,209,-5065.357646370412,80.0,100.0,6.4
275,66,1,208,-5040.599280819292,100.0,100.0,7.0
278,96,0,182,-2726.291405408114,-1.0,72.0,3.97
325,137,2,186,-2643.065614400934,0.0,75.5,4.0
307,108,0,199,-3947.9243188603527,-1.0,75.0,3.97
314,103,0,211,-5032.27069219972,81.0,100.0,6.43
301,93,0,208,-5002.185642505291,43.0,88.0,5.29
260,59,0,201,-5013.653507672083,100.0,100.0,7.0
206,22,1,183,-5027.57180653589,100.0,100.0,7.0
237,40,0,197,-5042.643504131022,100.0,100.0,7.0
307,92,1,214,-5044.8491014523,100.0,100.0,7.0
390,160,1,229,-5037.944055559484,53.0,88.5,5.59
354,135,0,219,-5076.053679223236,62.0,98.0,5.859999999999999
297,89,0,208,-5032.257671622463,100.0,100.0,7.0
216,23,2,191,-5209.191484392487,95.0,99.5,6.85
266,64,0,202,-5024.194199591585,97.0,100.0,6.91
295,87,0,208,-5054.990292373925,98.0,100.0,6.9399999999999995
263,69,1,193,-5007.120748878549,67.0,95.0,6.01
319,102,1,216,-5016.554757753304,88.0,99.0,6.640000000000001
291,84,0,207,-5061.199030264438,94.0,100.0,6.82
264,90,2,172,-2347.2990677448543,-1.0,73.5,3.97
306,120,0,186,-2560.8106360237466,-1.0,80.0,3.97
324,127,2,195,-3541.5934610499403,-2.0,74.5,3.94
363,145,2,216,-5001.397591452942,56.0,100.0,5.68
332,127,1,204,-3537.867337810493,-2.0,73.0,3.94
394,163,1,230,-5020.369097486251,54.0,89.0,5.62
275,98,0,177,-2257.280198674618,-2.0,72.0,3.94
364,144,0,220,-5010.683065657138,45.0,88.0,5.35
263,97,0,166,-1334.8187866902601,0.0,78.0,4.0
222,76,1,145,-822.2789988052781,0.0,75.0,4.0
272,99,0,173,-1898.4110937272358,-1.0,69.0,3.97
325,112,0,213,-5021.384982716755,84.0,97.0,6.52
287,88,1,198,-5014.9344199131065,83.0,96.0,6.49
297,89,0,208,-5047.025575534722,80.0,96.0,6.4
378,154,0,224,-5076.452280705687,89.0,99.0,6.67
272,75,1,196,-5055.76767879787,98.0,100.0,6.9399999999999995
331,112,1,218,-5001.094246948888,63.0,96.0,5.890000000000001
311,95,1,215,-5018.597701524496,96.0,99.0,6.88
280,93,0,187,-3223.7925145549925,0.0,73.0,4.0
194,53,0,141,-163.32530425241853,-1.0,69.0,3.97
199,57,0,142,-161.55922145819827,-2.0,70.0,3.94
247,86,0,161,-1138.2265895398061,0.0,77.0,4.0
239,82,1,156,-367.8526958278275,0.0,70.5,4.0
403,174,0,229,-5071.591149442478,76.0,100.0,6.28
202,57,0,145,-410.7451333588141,-1.0,71.0,3.97
197,55,0,142,-204.01548806618518,-2.0,70.0,3.94
278,98,1,179,-3271.7407704034567,0.0,76.0,4.0
228,75,1,152,-185.6469399007257,0.0,71.0,4.0
196,55,0,141,-122.02667954182981,-2.0,70.0,3.94
193,53,0,140,-82.85573585645525,-1.0,70.0,3.97
255,92,0,163,-1179.6029632594045,-1.0,78.0,3.97
440,200,1,239,-5010.890088909392,41.0,99.0,5.23
391,172,1,218,-5035.130863914977,24.0,92.0,4.72
374,145,1,228,-5038.8465508556865,100.0,100.0,7.0
195,20,2,173,-5018.89689524574,100.0,100.0,7.0
254,61,1,192,-5040.147995404501,99.0,100.0,6.97
281,78,2,201,-5028.61679756676,85.0,98.0,6.55
269,61,1,207,-5029.780884951622,93.0,100.0,6.79
200,58,0,142,-141.90395383205734,-1.0,71.0,3.97
237,81,0,156,-822.6317138435826,0.0,76.0,4.0
212,70,2,140,-111.29498031864787,-2.0,68.5,3.94
285,110,0,175,-1822.3714484254554,-1.0,74.0,3.97
331,135,1,195,-3876.528589940582,-1.0,74.0,3.97
326,114,2,210,-5068.359089312948,57.0,94.5,5.71
272,63,1,208,-5049.153298360094,100.0,100.0,7.0
226,38,1,187,-5045.982442451597,100.0,100.0,7.0
216,23,0,193,-5031.691152835361,100.0,100.0,7.0
216,23,0,193,-5030.620667513815,99.0,100.0,6.97
248,39,2,207,-5009.539555775745,99.0,100.0,6.97
204,13,0,191,-5048.750993983841,100.0,100.0,7.0
242,34,2,206,-5012.0000112648195,100.0,100.0,7.0
241,43,0,198,-5070.5489214484805,100.0,100.0,7.0
320,114,1,205,-5068.519466018425,100.0,100.0,7.0
337,116,1,220,-5075.969112508383,82.0,99.0,6.46
320,133,0,187,-2356.279342546492,-2.0,82.0,3.94
327,136,1,190,-3383.924985873581,-2.0,77.0,3.94
379,151,1,227,-5000.887221241455,80.0,100.0,6.4
337,116,1,220,-5010.521273626431,100.0,100.0,7.0
249,50,0,199,-5009.55381262451,100.0,100.0,7.0
217,24,0,193,-5014.6155818348625,100.0,100.0,7.0
216,23,0,193,-5033.366657036923,99.0,100.0,6.97
227,32,0,195,-5021.315829942493,100.0,100.0,7.0
224,36,1,187,-5072.351222022225,100.0,100.0,7.0
381,165,0,216,-4250.266340885981,0.0,74.0,4.0
207,61,0,146,-409.5533982212459,0.0,72.0,4.0
327,120,1,206,-5008.064483215554,100.0,100.0,7.0
306,103,1,202,-5024.615037086557,100.0,100.0,7.0
227,39,1,187,-5050.784809047568,98.0,100.0,6.9399999999999995
279,64,2,213,-5027.977273872382,100.0,100.0,7.0
303,89,1,213,-5028.341096339836,100.0,100.0,7.0
252,52,0,200,-5063.580097004453,100.0,100.0,7.0
339,118,1,220,-5026.201362926988,87.0,97.0,6.609999999999999
231,42,1,188,-5042.132757806246,100.0,100.0,7.0
231,35,0,196,-5052.702897910801,100.0,100.0,7.0
246,47,0,199,-5055.970360723921,100.0,100.0,7.0
321,93,3,225,-5041.608554984769,99.0,100.0,6.97
194,19,2,173,-5051.0408536345785,100.0,100.0,7.0
216,30,1,185,-5032.713299755074,100.0,100.0,7.0
303,89,1,213,-5023.271084369854,97.0,100.0,6.91
334,121,2,211,-5027.640465501079,61.0,100.0,5.83
406,181,2,223,-3637.61166144233,-2.0,71.5,3.94
305,103,1,201,-5047.581287619763,35.0,84.0,5.05
263,56,1,206,-5074.910221713948,98.0,100.0,6.9399999999999995
207,16,0,191,-5000.923477924191,100.0,100.0,7.0
217,24,0,193,-5020.595332521417,100.0,100.0,7.0
238,36,1,201,-5012.2110727077215,100.0,100.0,7.0
263,61,0,202,-5057.685542550173,100.0,100.0,7.0
252,52,0,200,-5079.80162379739,100.0,100.0,7.0
297,91,1,205,-5546.876794539606,69.0,95.5,6.07
249,57,1,191,-5044.114803995448,92.0,100.0,6.76
363,151,1,211,-3633.7619212099553,-1.0,82.0,3.97
272,71,2,199,-5032.520573840366,93.0,100.0,6.79
269,61,1,207,-5036.090563247164,100.0,100.0,7.0
285,74,1,210,-5063.159187584076,93.0,99.0,6.79
368,150,2,216,-3651.790672800891,-2.0,76.0,3.94
306,86,2,218,-5038.944188948684,100.0,100.0,7.0
195,8,2,185,-5002.074118795903,100.0,100.0,7.0
245,47,0,198,-5003.7400434574765,100.0,100.0,7.0
226,38,1,187,-5052.8225252549255,100.0,100.0,7.0
259,58,0,201,-5049.369595409495,87.0,99.0,6.609999999999999
267,65,0,202,-5010.65834679597,73.0,95.0,6.1899999999999995
298,90,0,208,-5012.00582017635,93.0,100.0,6.79
304,95,0,209,-5027.140526091838,73.0,95.0,6.1899999999999995
280,97,2,181,-4253.052627692073,0.0,73.5,4.0
228,47,2,179,-5009.946653102677,93.0,98.0,6.79
275,91,0,184,-3003.4132911723245,0.0,70.0,4.0
219,70,0,149,-473.8701649536464,-2.0,72.0,3.94
186,44,2,140,-626.7481648178011,0.0,69.5,4.0
198,56,0,142,-180.8211559056889,-1.0,70.0,3.97
192,51,1,140,-907.0030468219753,0.0,70.5,4.0
208,62,0,146,-388.29906422067603,0.0,72.0,4.0
192,52,0,140,-102.3636417438079,0.0,70.0,4.0
233,78,0,155,-801.3530500504581,-1.0,74.0,3.97
217,67,0,150,-610.065057650764,-2.0,72.0,3.94
222,70,0,152,-720.7758455370115,0.0,73.0,4.0
222,71,0,151,-617.4874365492972,0.0,74.0,4.0
250,87,0,163,-1294.4340537497637,0.0,73.0,4.0
184,52,1,131,-169.78429438520564,-2.0,69.0,3.94
229,72,0,157,-1100.2990894554625,-1.0,73.0,3.97
294,118,1,175,-2507.2077910101593,-2.0,78.0,3.94
321,115,1,205,-5055.243929842306,56.0,98.5,5.68
367,154,1,212,-3653.4629462141893,-1.0,78.0,3.97
